usim	latitude	longitude
01232970817	36.138	127.232
01231329946	36.134	127.236
01232973397	35.177	127.032
01232973190	35.177	127.032
01232973357	35.277	127.289
01231321394	36.361	126.455
01232970648	37.121	128.565
01232970717	37.121	128.565
01232970134	35.334	129.01
01231329714	35.463	129.08
01232970167	35.463	129.08
01227587860	35.577	128.388
01227587904	35.577	128.388
01231329289	35.311	128.513
01227715212	35.394	127.66
01231329060	35.394	127.66
01232970960	36.558	128.694
01232972557	35.886	128.648
01232970510	36.363	127.061
01232971051	36.363	127.061
01227587538	37.101	128.358
01227729529	36.62	127.494
01231300187	36.62	127.494
01231329149	36.587	126.604
01231305062	37.193	128.405
01231328942	37.193	128.405
01231329998	37.889	127.743
01231329693	37.442	127.008
01231329835	37.442	127.008
01231329542	35.807	127.919
01232971134	35.807	127.919
01232970887	35.3	128.872
01227728217	34.829	127.892
01227728232	34.829	127.892
01231322985	35.499	128.758
01231323079	35.499	128.758
01232971059	35.334	129.01
01232970328	34.883	128.419
01232970460	34.828	128.432
01232970465	34.828	128.432
01232970226	34.634	128.264
01232970494	34.634	128.264
01232970498	34.859	128.42
01232970819	34.859	128.42
01227587488	35.264	128.343
01227587510	35.264	128.343
01231329937	35.349	128.43
01232970492	35.349	128.43
01232970929	35.615	128.36
01232970995	35.572	128.148
01232971207	35.572	128.148
01231316177	35.186	126.912
01231315913	36.348	127.329
01232972453	34.829	126.703
01232972773	34.829	126.703
01232970196	36.205	127.265
01232970405	36.205	127.265
01231315854	37.664	127.043
01232970072	35.465	127.602
01232970327	35.465	127.602
01231315953	35.154	126.914
01232970411	37.466	127.307
01231329264	37.466	127.307
01231315888	35.141	126.873
01231321515	35.161	126.798
01227500496	37.104	129.04
01232970036	37.104	129.04
01231329854	37.419	127.765
01227721372	37.419	127.765
01231329882	35.437	127.533
01232970144	35.437	127.533
01232970792	36.451	126.792
01232970570	36.523	126.845
01232970014	36.523	126.845
01232970047	36.416	126.947
01232970260	36.416	126.947
01232970575	36.344	126.892
01232970321	36.344	126.892
01231316218	35.162	126.936
01227587629	34.838	127.315
01231315871	35.174	126.925
01231316109	35.129	126.785
01232970592	37.446	129.171
01231308188	35.218	126.849
01231329855	35.775	127.012
01231307926	35.22	126.823
01232970096	35.775	127.012
01231307535	35.186	126.87
01232972554	37.545	127.117
01231307251	35.157	126.809
01231329513	37.752	126.748
01231329908	37.752	126.748
01232971474	37.563	126.913
01231329676	37.274	128.269
01232970478	34.842	128.419
01232970518	34.842	128.419
01231300020	35.086	126.111
01231300193	35.086	126.111
01232970912	37.446	129.171
01231329703	36.82	128.619
01231316042	35.11	126.878
01232972641	35.878	128.602
01232972868	35.825	128.644
01231329645	36.568	128.915
01232970501	37.7	126.558
01232971123	37.7	126.558
01232970376	35.857	126.816
01232970012	35.857	126.816
01232971490	35.73	128.452
01232971694	37.554	127.011
01231316038	35.882	128.366
01231307955	35.882	128.366
01231316167	37.448	126.669
01232970213	36.109	126.991
01232970049	36.109	126.991
01231307703	37.474	126.644
01232971738	37.18	128.984
01231307991	37.526	127.959
01231316165	37.526	127.959
01231315435	37.319	126.735
01231315910	36.791	128.633
01232971686	36.51	128.299
01231315870	36.064	129.382
01231315673	35.139	126.81
01231316034	35.139	126.81
01231308260	34.645	127.275
01231308210	36.193	127.468
01231307993	36.302	126.705
01231308221	36.88	126.91
01231307749	36.88	126.91
01231316036	36.451	126.792
01232972220	36.973	127.924
01232971670	37.359	128.125
01231305141	35.868	128.619
01231316033	37.326	127.1
01232973085	35.05	126.971
01231321503	37.558	126.86
01232971534	36.124	128.095
01232970752	37.371	127.872
01227587943	33.486	126.431
01231322141	33.392	126.258
01227587747	33.263	126.616
01227587852	33.429	126.546
01231316194	33.258	126.517
01231307768	33.258	126.517
01232971138	37.371	127.121
01232973359	35.264	128.62
01232972065	35.626	127.81
01231315523	37.494	126.917
01231315271	37.41	126.628
01231307943	35.963	126.962
01231315573	35.963	126.962
01232970737	35.333	128.847
01232971007	35.947	126.977
01232970730	35.947	126.977
01232973625	35.218	126.376
01232972921	35.218	126.376
01232971477	37.576	126.987
01227588037	34.818	126.377
01227728277	34.818	126.377
01232970264	35.989	126.707
01227587781	36.476	127.722
01232970006	35.942	126.806
01232970230	35.942	126.806
01232970372	37.503	127.163
01231316072	37.566	126.985
01232971875	37.566	126.985
01231321660	37.566	126.985
01231321412	37.566	126.985
01232970535	37.566	126.985
01231316131	37.566	126.985
01231300419	37.566	126.985
01232971874	35.408	127.38
01232971885	36.032	129.504
01232971569	36.078	129.563
01232971250	33.467	126.321
01232971194	33.419	126.262
01232972309	33.308	126.164
01231322588	37.521	126.975
01227720738	37.571	126.976
01231316363	37.718	126.941
01231322620	37.636	127.067
01231308044	37.566	126.985
01227587783	37.398	126.924
01232970589	37.566	126.985
01231329922	37.566	126.985
01232970641	37.566	126.985
01231329811	37.566	126.985
01227587713	37.281	127.851
01231300329	36.306	127.565
01231300416	36.175	127.776
01227587326	37.466	128.711
01227587582	35.874	128.824
01227587526	35.901	128.848
01227587552	35.82	128.725
01227587464	36.148	128.598
01227587711	35.824	128.737
01227587631	35.983	128.382
01232970382	33.941	126.324
01232973192	37.349	126.925
